steps85,66048,66048,No UAC change
steps14,66048,66048,No UAC change
steps86,66048,66048,No UAC change
steps15,66048,66048,No UAC change
steps87,66048,66048,No UAC change
steps16,66048,66048,No UAC change
steps88,66048,66048,No UAC change
steps17,66048,66048,No UAC change
steps89,66048,66048,No UAC change
steps18,66048,66048,No UAC change
steps90,66048,66048,No UAC change
steps19,66048,66048,No UAC change
steps91,66048,66048,No UAC change
steps20,66048,66048,No UAC change
steps92,66048,66048,No UAC change
steps21,66048,66048,No UAC change
steps93,66048,66048,No UAC change
steps22,66048,66048,No UAC change
steps94,66048,66048,No UAC change
stepstemplate,66048,66048,No UAC change
steps23,66048,66048,No UAC change
steps95,66048,66048,No UAC change
steps24,66048,66048,No UAC change
steps96,66048,66048,No UAC change
steps2,66048,66048,No UAC change
steps25,66048,66048,No UAC change
steps97,66048,66048,No UAC change
steps26,66048,66048,No UAC change
steps98,66048,66048,No UAC change
steps27,66048,66048,No UAC change
steps99,66048,66048,No UAC change
steps28,66048,66048,No UAC change
steps29,66048,66048,No UAC change
steps30,66048,66048,No UAC change
steps31,66048,66048,No UAC change
steps32,66048,66048,No UAC change
steps33,66048,66048,No UAC change
steps34,66048,66048,No UAC change
steps35,66048,66048,No UAC change
steps36,66048,66048,No UAC change
steps37,66048,66048,No UAC change
steps38,66048,66048,No UAC change
steps39,66048,66048,No UAC change
steps4,66048,66048,No UAC change
steps1,66048,66048,No UAC change
steps40,66048,66048,No UAC change
steps41,66048,66048,No UAC change
steps42,66048,66048,No UAC change
steps43,66048,66048,No UAC change
steps44,66048,66048,No UAC change
steps45,66048,66048,No UAC change
steps46,66048,66048,No UAC change
steps47,66048,66048,No UAC change
steps5,66048,66048,No UAC change
steps6,66048,66048,No UAC change
steps7,66048,66048,No UAC change
steps8,66048,66048,No UAC change
steps9,66048,66048,No UAC change
splegal,66080,66080,No UAC change
spfarmadmintest,66048,66048,No UAC change
spplan,66080,66080,No UAC change
spbchem,66080,66080,No UAC change
sppath,66080,66080,No UAC change
sptestsa,66048,66048,No UAC change
spmicro,66080,66080,No UAC change
sptestservices,66048,66048,No UAC change
spsvcs,66080,66080,No UAC change
spanat,66080,66080,No UAC change
spadmin,66080,66080,No UAC change
spcardio,66080,66080,No UAC change
sppeds,66080,66080,No UAC change
sptestusersync,66048,66048,No UAC change
sptestcontent,66048,66048,No UAC change
sptestwebapp,66048,66048,No UAC change
sptestsearchservice,66048,66048,No UAC change
nls0017,546,546,No UAC change
kscochran,546,546,No UAC change
afshaw,546,546,No UAC change
hsbhatia,546,546,No UAC change
oak0001,546,546,No UAC change
jsc0017,546,546,No UAC change
bfish,546,546,No UAC change
cwilso40,546,546,No UAC change
dlwalden,546,546,No UAC change
kddahmer,546,546,No UAC change
jccain,66082,66082,No UAC change
aekerr,514,514,No UAC change
acpotter,514,514,No UAC change
cmriffle,546,546,No UAC change
ksukanic,66082,66082,No UAC change
nerichmond,546,546,No UAC change
cnclayton,546,546,No UAC change
swr0005,546,546,No UAC change
cbbabe,546,546,No UAC change
seh0022,546,546,No UAC change
snshultz,546,546,No UAC change
damackenzie,546,546,No UAC change
krb0001,546,546,No UAC change
lac0002,546,546,No UAC change
aan0004,514,514,No UAC change
ara0021,546,546,No UAC change
aruberto,546,546,No UAC change
sefarber,546,546,No UAC change
kpj0002,546,546,No UAC change
cv0002,546,546,No UAC change
hbsaville,546,546,No UAC change
nmf0001,546,546,No UAC change
