critchfieldcproxy,66048,66048,No UAC change
mhurst,66080,66048,UAC Changed
sbshapiro,66048,66048,No UAC change
pmathers,66080,66048,UAC Changed
aj0031,66082,66050,UAC Changed
mpscott,66080,66048,UAC Changed
fgao2,66080,66048,UAC Changed
hlam,66082,66050,UAC Changed
ymgarcia,66082,66050,UAC Changed
cebailey,66080,66048,UAC Changed
pholcomb,66080,66048,UAC Changed
hgzalzal,66048,66048,No UAC change
gspirou,66048,66048,No UAC change
daobrien,66048,66048,No UAC change
amatheny,66080,66048,UAC Changed
ssvishwanath,66048,66048,No UAC change
baddicks,66048,66048,No UAC change
acdykes,66050,66050,No UAC change
dwebster,66080,66048,UAC Changed
alkadner,66050,66050,No UAC change
lzhang,546,514,UAC Changed
acassis1,66048,66048,No UAC change
jipekar,66048,66048,No UAC change
lrsine,66080,66048,UAC Changed
rjp0001,66080,66048,UAC Changed
metrimble,66048,66048,No UAC change
klrhodes,66082,66050,UAC Changed
mlritchie,66080,66048,UAC Changed
rlb0022,66080,66048,UAC Changed
abenderheine,66048,66048,No UAC change
pamontague,66048,66048,No UAC change
snieman2,66080,66048,UAC Changed
aminfante,66048,66048,No UAC change
aberrebi,66048,66048,No UAC change
hramadan,66080,66048,UAC Changed
gesnider,66048,66048,No UAC change
alsheets,66082,66050,UAC Changed
tmatlick,66080,66048,UAC Changed
chmurto,66048,66048,No UAC change
ss0128,66080,66048,UAC Changed
pmalone,66048,66048,No UAC change
marmeni,66080,66048,UAC Changed
jmcchesney,66048,66048,No UAC change
resident,546,514,UAC Changed
khurt,66080,66048,UAC Changed
dldeem,66048,66048,No UAC change
swolfe,66080,66048,UAC Changed
decole,66080,66048,UAC Changed
severly,66080,66048,UAC Changed
prp0003,66080,66048,UAC Changed
dkolson,66080,66048,UAC Changed
jdaristotle,66080,66048,UAC Changed
jecastano,66048,66048,No UAC change
etinterval,66048,66048,No UAC change
aplimjuco,66048,66048,No UAC change
kkoike,66080,66048,UAC Changed
elstewart,66080,66048,UAC Changed
scoutras,66080,66048,UAC Changed
chaislip,66080,66048,UAC Changed
swetmore,66048,66048,No UAC change
kturner,66048,66048,No UAC change
tfancy,66080,66048,UAC Changed
decramer,66080,66048,UAC Changed
wastokes,66048,66048,No UAC change
jpeasak,66048,66048,No UAC change
lestevens,66080,66048,UAC Changed
lobrennan,66080,66048,UAC Changed
mpompili,66082,66050,UAC Changed
danash,66080,66048,UAC Changed
ddalton,66080,66048,UAC Changed
reproductionlab,66048,66048,No UAC change
whembree,66080,66048,UAC Changed
mclemmer,66080,66048,UAC Changed
pdietz,66048,66048,No UAC change
acorcovi,66048,66048,No UAC change
ensimpson,66048,66048,No UAC change
ehill,66080,66048,UAC Changed
pmeszaros,66080,66048,UAC Changed
wilsonbr,66080,66048,UAC Changed
ktaylor5,66048,66048,No UAC change
ccbush,66048,66048,No UAC change
gmhorowitz,66048,66048,No UAC change
masternberg,66048,66048,No UAC change
kmhornsby,66048,66048,No UAC change
gawu,66048,66048,No UAC change
mashraf,66048,66048,No UAC change
blwatts,66080,66048,UAC Changed
rir0001,66080,66048,UAC Changed
krhustus,66050,66050,No UAC change
celeonard,66048,66048,No UAC change
acmartin,66050,66050,No UAC change
rnlaignel,66050,66050,No UAC change
relamin,66048,66048,No UAC change
mnsmith,66048,66048,No UAC change
lgerchuf,66080,66048,UAC Changed
oselsaccar,66048,66048,No UAC change
lbrancaz,66048,66048,No UAC change
lcupp,66080,66048,UAC Changed
nfrisbie,66080,66048,UAC Changed
kbaker,66080,66048,UAC Changed
sarcher,66082,66050,UAC Changed
ckocher1,66080,66048,UAC Changed
sms0045,66080,66048,UAC Changed
4632ConferenceRoom,66048,66048,No UAC change
kfluet,66080,66048,UAC Changed
jdefelice,66080,66048,UAC Changed
jjames,66080,66048,UAC Changed
rnaz,66080,66048,UAC Changed
srowan,66080,66048,UAC Changed
rking8,66080,66048,UAC Changed
aobringer,66080,66048,UAC Changed
jbreyel,66080,66048,UAC Changed
tprouty,66080,66048,UAC Changed
mvernon,66080,66048,UAC Changed
mamattagonzalez,66048,66048,No UAC change
ppanagopoulos,66080,66048,UAC Changed
hxsmith,66048,66048,No UAC change
wholls,66080,66048,UAC Changed
earthur1,66048,66048,No UAC change
sls0072,66080,66048,UAC Changed
klanham,66080,66048,UAC Changed
clcox,66048,66048,No UAC change
mhashmi,66080,66048,UAC Changed
tpwilliams,66080,66048,UAC Changed
nglover,66080,66048,UAC Changed
naliston,66080,66048,UAC Changed
ccuppett,66082,66050,UAC Changed
mstitely,66082,66050,UAC Changed
rtoffle,66080,66048,UAC Changed
shbush,66080,66048,UAC Changed
pwomeldorff,66080,66048,UAC Changed
jfleshman,66080,66048,UAC Changed
pcourtney,66080,66048,UAC Changed
bmiller,66080,66048,UAC Changed
lcerbone,66080,66048,UAC Changed
dzeh,66080,66048,UAC Changed
jhonaker,66080,66048,UAC Changed
mmerzouk,66080,66048,UAC Changed
jca0012,66080,66048,UAC Changed
tmsnider,66080,66048,UAC Changed
rshapiro,66080,66048,UAC Changed
jjanoo,66048,66048,No UAC change
chochberg,66080,66048,UAC Changed
mmason,66082,66050,UAC Changed
mdn0005,66080,66048,UAC Changed
lsummer5,66048,66048,No UAC change
jreneau,66080,66048,UAC Changed
smf0023,66080,66048,UAC Changed
snambu,66082,66050,UAC Changed
