"RenderingMode","PrinterStatus","Type","DeviceType","Caption","Description","ElementName","InstanceID","CommunicationStatus","DetailedStatus","HealthState","InstallDate","Name","OperatingStatus","OperationalStatus","PrimaryStatus","Status","StatusDescriptions","BranchOfficeOfflineLogSizeMB","Comment","ComputerName","Datatype","DefaultJobPriority","DisableBranchOfficeLogging","DriverName","JobCount","KeepPrintedJobs","Location","PermissionSDDL","PortName","PrintProcessor","Priority","Published","SeparatorPageFile","Shared","ShareName","StartTime","UntilTime","WorkflowPolicy","PSComputerName","CimClass","CimInstanceProperties","CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"psych-dell-1135n",,,,,,,"","HSPrint1","RAW","0",,"Dell 1135n Laser MFP","0","False","",,"10.3.33.35","winprint","1","False","","True","psych-dell-1135n","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"psych-brother-mfc-j895dw",,,,,,,"","HSPrint1","RAW","0",,"Brother MFC-J895DW Printer","0","False","",,"psych-brother-mfc-j895dw","winprint","1","False","","True","psych-brother-mfc-j895dw","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"percival-350c-minolta",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C3100P PCL6","0","False","",,"percival-350c-mminolta","winprint","1","False","","True","percival-350c-minolta","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"Microsoft Print to PDF",,,,,,,"","HSPrint1","RAW","0",,"Microsoft Print To PDF","0","False","",,"PORTPROMPT:","winprint","1","False","","False","","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"KONICA MINOLTA bizhub C3110(E4:49:DA)",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"WSD-f0514488-29bd-46eb-a8ff-c4ac14aa186c.0062","winprint","1","False","","False","","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g353-hplj-p2055",,,,,,,"","HSPrint1","RAW","0",,"HP LaserJet P2050 Series PCL6","0","False","",,"g353-hplj-p2055","hpcpp093","1","False","","True","g353-hplj-p2055","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g350a1-Minolta-C224e",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C554SeriesPCL","0","False","g350a1",,"g350a1-Minolta-C224e","KOAYTJ_P","1","True","","True","g350a1-Minolta-C224e","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"G350-minolta",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C554SeriesPCL","0","False","G350",,"G350-minolta","KOAYTJ_P","1","True","","True","G350-minolta","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g290-minolta-363",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA 423SeriesPCL","0","False","g290",,"g290-minolta-363","winprint","1","True","","True","g290-minolta-363","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g290-hplj-m551",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","0","False","g290",,"g290-hplj-m551","hpcpp210","1","True","","True","g290-hplj-m551","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g290-hp-cp4025",,,,,,,"","HSPrint1","RAW","0",,"HP Color LaserJet CP4025/4525 PCL6 Class Driver","0","False","g290",,"g290-hp-cp4025","winprint","1","True","","True","g290-hp-cp4025","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g280b-hplj-m602",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","0","False","g111b",,"g280b-hplj-m602","hpcpp210","1","False","","True","g280b-hplj-m602","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g280b-hp2430",,,,,,,"","HSPrint1","RAW","0",,"HP LaserJet 2430 PCL 6","0","False","",,"g280b-hp2430","HPCPP5r1","1","False","","True","g280b-hp2430","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g270-hplj-m750",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","0","False","g270",,"g270-hplj-m750","hpcpp210","1","True","","True","g270-hplj-m750","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g270-hp4005",,,,,,,"","HSPrint1","RAW","0",,"HP Color LaserJet CP4005 PCL6 Class Driver","0","False","g270",,"g270-hp4005","winprint","1","False","","True","g270-hp4005","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g252f-bizhub200",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA 350/250/200 VXL","0","False","g252f",,"g252f-bizhub200","winprint","1","True","","True","g252f-bizhub200","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g252-minolta-223",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA PS BW Laser Class Driver","0","False","g252",,"g252-minolta-223","winprint","1","False","","True","g252-minolta-223","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g252-hpm602",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","0","False","g252",,"g252-hpm602","hpcpp210","1","True","","True","g252-hpm602","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Error","Local","Print",,,,,,,,,"g251-hp1518",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","12","False","g251",,"g251-hp1518","hpcpp210","1","True","","True","g251-hp1518","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g214-hpljp255dn",,,,,,,"","HSPrint1","RAW","0",,"HP LaserJet P205X series PCL6 Class Driver","0","False","",,"g214-hpljp255dn","winprint","1","False","","True","g214-hpljp255dn","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Error","Local","Print",,,,,,,,,"g213-hpljt255dn",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","2","False","g213",,"g213-hpljt255dn","hpcpp210","1","True","","True","g213-hpljt255dn","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g212b-hpcljm551",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","0","False","g212b",,"g212b-hpcljm551","hpcpp210","1","True","","True","g212b-hpcljm551","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g190-minolta-c3110",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"g190-minolta-c3110","winprint","1","False","","True","g190-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g176-hpljpM426fdn",,,,,,,"","HSPrint1","RAW","0",,"HP LJ300-400 color M351-M451 PCL6 Class Driver","0","False","g176",,"g176-hpljpM426fdn","winprint","1","True","","True","g176-hpljpM426fdn","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Offline","Local","Print",,,,,,,,,"g140-minolta-c224e",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C364SeriesPCL","0","False","g140",,"g140-minolta-c224e","KOAYTJ_P","1","True","","True","g140-minolta-c224e","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g140-hplj-m452dn",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","0","False","g140",,"g140-hplj-m452dn","hpcpp210","1","True","","True","g140-hplj-m452dn","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"TonerLow","Local","Print",,,,,,,,,"g111b-minolta-c3100p",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA PS Color Laser Class Driver2","0","False","",,"g111b-minolta-c3100p","winprint","1","False","","True","g111b-minolta-c3100p","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g111-hp2025dn",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","0","False","g111",,"g111-hp2025dn","hpcpp210","1","True","","True","g111-hp2025dn","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g106-ricoh-mpc5503",,,,,,,"","HSPrint1","RAW","0",,"RICOH MP C5503 PCL 6","0","False","g106",,"g106-ricoh-mpc5503","winprint","1","True","","True","g106-ricoh-mpc5503","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g103l-minoltac368",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C368SeriesPCL","0","False","",,"g103l-minoltac368","winprint","1","False","","True","g103l-minoltac368","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ermag-g160-minolta-c364",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C364SeriesPCL","0","False","",,"ermag-g160-minolta-c364","KOAYTJ_P","1","False","","True","ermag-g160-minolta-c364","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ermag-128-minolta-c364e",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C364SeriesPCL","0","False","ermag-128",,"ermag-128-minolta-c364e","KOAYTJ_P","1","True","","True","ermag-128-minolta-c364e","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma-g140-minolta-c3110",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","erma-g140",,"erma-g140-minolta-c3110","winprint","1","True","","True","erma-g140-minolta-c3110","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma-g130-minolta-c364e",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C364SeriesPCL","0","False","erma-g130",,"erma-g130-minolta-c364e","KOAYTJ_P","1","True","","True","erma-g130-minolta-c364e","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma-g102-minolta-4700p",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA 4700PSeries PCL6","0","False","erma-G102",,"erma-g102-minolta-4700p","winprint","1","True","","True","erma-g102-minolta-4700p","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"crh-168b-ricoh",,,,,,,"","HSPrint1","RAW","0",,"RICOH PCL6 UniversalDriver V4.32","0","False","",,"crh-168b-ricoh","winprint","1","False","","True","crh-168b-ricoh","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-reception-minolta-c3110",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"ced-reception-minolta-c3110","winprint","1","False","","True","ced-reception-minolta-c3110","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"TonerLow","Local","Print",,,,,,,,,"ced-hp-Z5200",,,,,,,"","HSPrint1","RAW","0",,"HP DesignJet Z5200ps PCL3","0","False","ced",,"ced-hp-Z5200","hpippddf","1","True","","True","ced-hp-Z5200","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-hp-cp2025dn",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","0","False","ced",,"ced-hp-cp2025dn","hpcpp210","1","True","","True","ced-hp-cp2025dn","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-343-minolta-c3110",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","ced-343",,"ced-343-minolta-c3110","winprint","1","True","","True","ced-343-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-342-hplj1312",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","0","False","ced-342",,"ced-342-hplj1312","hpcpp210","1","True","","True","ced-342-hplj1312","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-340-bizhub452",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C652SeriesPCL","0","False","ced-340",,"ced-340-bizhub452","winprint","1","True","","True","ced-340-bizhub452","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-330-bizhub501",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA 501/421/361PCL","0","False","ced-330",,"ced-330-bizhub501","winprint","1","True","","True","ced-330-bizhub501","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"TonerLow","Local","Print",,,,,,,,,"ced-316-bizhub360",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C360SeriesPCL","0","False","ced-316",,"ced-316-bizhub360","winprint","1","True","","True","ced-316-bizhub360","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-306-hplj1518",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","0","False","ced-306",,"ced-306-hplj1518","hpcpp210","1","True","","True","ced-306-hplj1518","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-234-hp1212",,,,,,,"","HSPrint1","RAW","0",,"HP Universal Printing PCL 6","0","False","ced-234",,"ced-234-hp1212","hpcpp210","1","True","","True","ced-234-hp1212","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-231-minolta-c3110",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","ced-335",,"ced-231-minolta-c3110","winprint","1","True","","True","ced-231-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-231-brother-mfc-9460cdn",,,,,,,"","HSPrint1","RAW","0",,"Brother Mono Universal Printer (PCL)","0","False","ced-231",,"ced-231-brother-mfc-9460cdn","winprint","1","True","","True","ced-231-brother-mfc-9460cdn","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-224-bizhub363",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA 423SeriesPCL-8","0","False","ced-224",,"ced-224-bizhub363","winprint","1","True","","True","ced-224-bizhub363","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-216-minolta-c3110",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","ced-216",,"ced-216-minolta-c3110","winprint","1","True","","True","ced-216-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-208-minolta-4700p",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA 4700PSeries PCL6","0","False","",,"ced-208-minolta-4700p","winprint","1","False","","True","ced-208-minolta-4700p","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-207-minolta-c3110",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"ced-207-minolta-c3110","winprint","1","False","","True","ced-207-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-205-minolta-c3110",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"ced-205-minolta-c3110","winprint","1","False","","True","ced-205-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"ced-139-minolta-c3110",,,,,,,"","HSPrint1","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"ced-139-minolta-c3110","winprint","1","False","","True","ced-139-minolta-c3110","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
