"RenderingMode","PrinterStatus","Type","DeviceType","Caption","Description","ElementName","InstanceID","CommunicationStatus","DetailedStatus","HealthState","InstallDate","Name","OperatingStatus","OperationalStatus","PrimaryStatus","Status","StatusDescriptions","BranchOfficeOfflineLogSizeMB","Comment","ComputerName","Datatype","DefaultJobPriority","DisableBranchOfficeLogging","DriverName","JobCount","KeepPrintedJobs","Location","PermissionSDDL","PortName","PrintProcessor","Priority","Published","SeparatorPageFile","Shared","ShareName","StartTime","UntilTime","WorkflowPolicy","PSComputerName","CimClass","CimInstanceProperties","CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"rdtp-bizhub224e",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA 554eSeriesPCL","0","False","rdtp",,"rdtp-bizhub224e","KOAYJJ_P","1","True","","True","rdtp-bizhub224e","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"NPI81CCD9 (HP LaserJet 500 color M551)",,,,,,,"","HSPrint3","RAW","0",,"HP LaserJet 500 color M551 PCL6","0","False","",,"WSD-abecaf7e-0b48-427e-94f8-bd85c28cb6b2.0061","hpcpp130","1","False","","False","","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"Microsoft XPS Document Writer",,,,,,,"","HSPrint3","RAW","0",,"Microsoft XPS Document Writer v4","0","False","",,"PORTPROMPT:","winprint","1","False","","False","","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"Microsoft Print to PDF",,,,,,,"","HSPrint3","RAW","0",,"Microsoft Print To PDF","0","False","",,"PORTPROMPT:","winprint","1","False","","False","","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Offline","Local","Print",,,,,,,,,"KONICA MINOLTA bizhub C3110(E3:C0:FB)",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA PS Color Laser Class Driver2","0","False","",,"WSD-32497af8-d85d-4553-99e6-0b0088556f30.0031","winprint","1","False","","False","","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"KONICA MINOLTA bizhub C3100P(E3:38:BE)",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA PS Color Laser Class Driver2","0","False","",,"WSD-b519aa04-ce0b-4d33-bc64-0f8fcf93154c.0065","winprint","1","False","","False","","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"icrc-minolta-c3110",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","icrc",,"icrc-minolta-c3110","winprint","1","False","","True","icrc-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"icrc-minolta-c3100p",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3100P PCL6","0","False","icrc",,"icrc-minolta-c3100p","winprint","1","True","","True","icrc-minolta-c3100p","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"icrc-minolta-c3100",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","icrc",,"icrc-minolta-c3100","winprint","1","True","","True","icrc-minolta-c3100","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Offline","Local","Print",,,,,,,,,"icrc-620-minolta-c3110",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"icrc-620-minolta-c3110.hsc.wvu.edu","winprint","1","False","","True","icrc-620-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"icrc-612-Minolta-c3110",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"icrc-612-Minolta-c3110","winprint","1","False","","True","icrc-612-Minolta-c3110","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"icrc-605-minolta",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"icrc-605-minolta","winprint","1","False","","True","icrc-605-minolta","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"icrc-28--minoltac3110",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"new-minolta-c3110","winprint","1","True","","True","icrc-28--minoltac3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"icrc-27-minolta-c3100p",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3100P PCL6","0","False","icrc",,"icrc-27-minolta-c3100p","winprint","1","True","","True","icrc-27-minolta-c3100p","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"icrc-22-minolta-c3100p",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3100P PCL6","0","False","icrc",,"icrc-22-minolta-c3100p","winprint","1","True","","True","icrc-22-minolta-c3100p","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"icrc-18-minolta350",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA 350/250/200 VXL","0","False","",,"icrc-18-minolta350","winprint","1","True","","True","icrc-18-minolta350","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"icrc-12-minolta-c3110",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","icrc",,"icrc-12-minolta-c3110","winprint","1","True","","True","icrc-12-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"PaperOut","Local","Print",,,,,,,,,"HPE539B5 (HP Color LaserJet Pro M478f-9f)",,,,,,,"This is a web services printer","HSPrint3","RAW","0",,"HP Color LaserJet Pro M478f-9f PCL 6 (V3)","0","False","",,"WSD-be19c2b8-ba70-40e7-82da-f2ba66d3f37e.0033","winprint","1","False","","False","","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"H-NDC-DR-RM107-PTR",,,,,,,"","HSPrint3","RAW","0",,"RICOH SP 6430DN PCL 6","0","False","",,"172.16.217.138","winprint","1","False","","True","H-NDC-DR-RM107-PTR","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"H-CRHB-G08-PRT",,,,,,,"","HSPrint3","RAW","0",,"RICOH Aficio MP 301 PCL 6","0","False","",,"172.17.24.202","winprint","1","False","","True","H-CRHB-G08-PRT","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g229f-minolta-c3110p",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","g229f",,"g229f-minolta-c3110p","winprint","1","True","","True","g229f-minolta-c3110p","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"TonerLow","Local","Print",,,,,,,,,"g111-minolta-c3110",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"g111-minolta-c3110","winprint","1","False","","True","g111-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g110h-minoltac258",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C368SeriesPCL","0","False","",,"g110h-minoltac258","winprint","1","False","","True","g110h-minoltac258","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"TonerLow","Local","Print",,,,,,,,,"g110h-minolta",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3100P PCL6","0","False","g110h",,"g110h-minolta","winprint","1","True","","True","g110h-minolta","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g100c-hp3800",,,,,,,"","HSPrint3","RAW","0",,"HP Color LaserJet 3800 PCL6 Class Driver","0","False","g100c",,"g100c-hp3800","winprint","1","True","","True","g100c-hp3800","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g100c-bizhub-c454e",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C554SeriesPCL","0","False","g100c",,"g100c-bizhub-c454e","KOAYTJ_P","1","True","","True","g100c-bizhub-c454e","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g100a-hp4200",,,,,,,"","HSPrint3","RAW","0",,"HP Universal Printing PCL 6","0","False","g100a",,"g100a-hp4200","hpcpp210","1","True","","True","g100a-hp4200","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"g10-ricoh-im-c4500",,,,,,,"","HSPrint3","RAW","0",,"RICOH MP C4503 PCL 6","0","False","",,"g10-ricoh-im-c4500","winprint","1","False","","True","g10-ricoh-im-c4500","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma370-hplj-cp5225dn",,,,,,,"","HSPrint3","RAW","0",,"HP Universal Printing PCL 6","0","False","erma370",,"erma370-hplj-cp5225dn","hpcpp210","1","True","","True","erma370-hplj-cp5225dn","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma345-hp3000",,,,,,,"","HSPrint3","RAW","0",,"HP Universal Printing PCL 6","0","False","erma345",,"erma345-hp3000","hpcpp210","1","True","","True","erma345-hp3000","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma325-ricoh",,,,,,,"","HSPrint3","RAW","0",,"RICOH Aficio CL3500N PCL 6","0","False","erma325",,"erma325-ricoh","winprint","1","True","","True","erma325-ricoh","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma309-minolta-c3110",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"erma309-minolta-c3110","winprint","1","False","","True","erma309-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma270a-hplaserjet400",,,,,,,"","HSPrint3","RAW","0",,"HP Universal Printing PCL 6","0","False","erma270a",,"erma270a-hplaserjet400","hpcpp210","1","True","","True","erma270a-hplaserjet400","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma2-minolta-c3110",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","erma2",,"erma2-minolta-c3110","winprint","1","True","","True","erma2-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma2-minolta-4700p",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA 4700PSeries PCL6","0","False","erma2",,"erma2-minolta-4700p","winprint","1","True","","True","erma2-minolta-4700p","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma2-hpljm601",,,,,,,"","HSPrint3","RAW","0",,"HP LaserJet Enterprise 600 M601 M602 M603 PCL6 Class Driver","0","False","erma2",,"erma2-hpljm601","winprint","1","True","","True","erma2-hpljm601","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma2-brother7860dw",,,,,,,"","HSPrint3","RAW","0",,"Brother MFC-7860DW Printer","0","False","erma2",,"erma2-brother7860dw","winprint","1","True","","True","erma2-brother7860dw","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma2-240-minoltac558",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C658SeriesPCL","0","False","erma2-204",,"erma2-240-minoltac558","winprint","1","True","","True","erma2-240-minoltac558","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma2-207-brother",,,,,,,"","HSPrint3","RAW","0",,"Brother Mono Universal Printer (PCL)","0","False","erma2-207",,"erma2-207-brother","winprint","1","True","","True","erma2-207-brother","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma112-hplj200",,,,,,,"","HSPrint3","RAW","0",,"HP Universal Printing PCL 6","0","False","erma-112",,"erma112-hplj200","hpcpp210","1","True","","True","erma112-hplj200","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma108-hplj-m252dw",,,,,,,"","HSPrint3","RAW","0",,"HP Color LaserJet Pro M252 PCL 6","0","False","erma108",,"erma108-hplj-m252dw","winprint","1","False","","True","erma108-hplj-m252dw","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma1-hplj-m252dw",,,,,,,"","HSPrint3","RAW","0",,"HP Universal Printing PCL 6","0","False","erma1",,"erma1-hplj-m252dw","hpcpp210","1","True","","True","erma1-hplj-m252dw","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma-g109-brother-mfc8900cdw",,,,,,,"","HSPrint3","RAW","0",,"Brother PCL5e Driver","0","False","",,"erma-g109-brother-mfc8900cdw","winprint","1","False","","True","erma-g109-brother-mfc8900cdw","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma-370-minolta-c3110",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","erma-370",,"erma-370-minolta-c3110","winprint","1","True","","True","erma-370-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma-345-hpm551",,,,,,,"","HSPrint3","RAW","0",,"HP LaserJet 500 color M551 PCL6","0","False","erma-345",,"erma-345-hpm551","hpcpp130","1","True","","True","erma-345-hpm551","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma-321-hp4014",,,,,,,"","HSPrint3","RAW","0",,"HP Universal Printing PCL 6","0","False","erma-321",,"erma-321-hp4014","hpcpp210","1","True","","True","erma-321-hp4014","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma-1st-minoltac364e",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C364SeriesPCL","0","False","erma-1st",,"erma-1st-minoltac364e","KOAYTJ_P","1","True","","True","erma-1st-minoltac364e","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"crh-168b-ricoh",,,,,,,"","HSPrint3","RAW","0",,"RICOH Aficio SP 5210SF PCL 6","0","False","crh-168b",,"crh-168b-ricoh","winprint","1","True","","True","crh-168b-ricoh","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"CC2-Labs-Minoltac3351",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3851SeriesPCL","0","False","CC2-Labs",,"CC2-Labs-Minoltac3351","winprint","1","True","","True","CC2-Labs-Minoltac3351","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"TonerLow","Local","Print",,,,,,,,,"cc1-labs-Minoltac3351",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3851SeriesPCL","0","False","cc1-labs",,"cc1-labs-Minoltac3351","winprint","1","True","","True","cc1-labs-Minoltac3351","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"erma116-hpm451nw",,,,,,,"","HSPrint3","RAW","0",,"HP LaserJet 400 M401 PCL6 Class Driver","0","False","",,"erma116-hpm451nw","winprint","1","False","","True","erma116-hpm451nw","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"cc1-hallway-minoltac3350",,,,,,,"","HSPrint3","RAW","0",,"KONICA MINOLTA C3850 Series PCL6","0","False","cc1-hallway",,"cc1-hallway-minoltac3350","winprint","1","True","","True","cc1-hallway-minoltac3350","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"brni-hpcp4025",,,,,,,"","HSPrint3","RAW","0",,"HP Universal Printing PCL 6","0","False","brni",,"brni-unknown-hpcp4025","hpcpp210","1","True","","True","brni-hpcp4025","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
